,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
264,279,232,9.65262E+17,https://twitter.com/i/web/status/965262497367207936,0,18/02/2018,. 1) what you did to the is reprehensible. Animal cruelty is never ok & animal cruelty was exactly what you did. 2) how low can you go? Now your socmed team is reporting FB accts for comments on your page about ? much?,0.05,41,0.414634146,tw
269,285,55,9.65214E+17,https://twitter.com/i/web/status/965213651228540928,0,18/02/2018,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.428571429,tw
286,302,339,9.65285E+17,https://twitter.com/i/web/status/965285013775253504,37,18/02/2018,"Wrong move, Shang the fort. Those cats were already in BGC even before you came. Shame. I am for the",-0.5,20,0.4,tw
291,307,598,9.65221E+17,https://twitter.com/i/web/status/965221160299372544,2,18/02/2018,"I'm almost always at BGC every weekend. Yesterday I noticed that all the cats are gone. Then I realized, it's the Year of the Dog!",0,27,0.518518519,tw
296,312,1079,9.65151E+17,https://twitter.com/i/web/status/965150906353250304,0,18/02/2018,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.466666667,tw
352,370,5403,9.65149E+17,https://twitter.com/i/web/status/965149047483908096,0,18/02/2018,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.466666667,tw
362,380,692,9.65371E+17,https://twitter.com/i/web/status/965371100740837376,10,18/02/2018,Facebook: Cats of BGC Twitter: Sinigang Instagram: GV GV lang,0,10,0.2,tw
371,389,2210,9.65234E+17,https://twitter.com/i/web/status/965234220787367936,9,18/02/2018,"Sooo just a warning, I might just lose my FB page. I received a notification of a suspicious activity and was asked to change my password. Recently, I commented on this hotel's FB page who did something inhumane to Cats of BGC and now they are reporting us one by one. GUILTY????",-0.466666667,53,0.377358491,tw
390,408,53,9.65214E+17,https://twitter.com/i/web/status/965213651140407296,0,18/02/2018,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.428571429,tw
391,409,369,9.65122E+17,https://twitter.com/i/web/status/965122170044100608,7,18/02/2018,Tangina nyo @ShangriLaFort bring back the cats of BGC,0,9,0.333333333,tw
395,413,323,9.65359E+17,https://twitter.com/i/web/status/965358984206041088,1,18/02/2018,"Hey, listen up. So Shangri La The Fort allegedly “exterminated” stray cats that have been part of the BGC community. They released an official statement and it sounds like a typical PR bullshit. So, yeah let’s pressure them on their FB page to show MORE WORK, LESS TALK.",0.016666667,52,0.5,tw
421,439,660,9.65237E+17,https://twitter.com/i/web/status/965237444630073344,0,18/02/2018,"They're the ones that put a smile in my face every time I stroll. Wherever these angels are, I hope they are doing well. 😩",0.3,26,0.461538462,tw
433,452,16,9.65232E+17,https://twitter.com/i/web/status/965231808009744384,1,18/02/2018,"Where are the BGC cats? What happened to them? Every morning, different people come and feed them. They may not have owners but they certainly have people who care for them.",0.107142857,31,0.387096774,tw
444,463,380,9.65247E+17,https://twitter.com/i/web/status/965247022503575552,0,18/02/2018,Sad to hear about what happened to the Sana wag nila makita yung mga babies namin around the office bldg.,-0.5,20,0.35,tw
450,469,2872,9.65101E+17,https://twitter.com/i/web/status/965101133034221568,2,18/02/2018,"@wimlovefdn Unfortunately, shangrila fort decided to hire a pest exterminator to ""relocate"" the",-0.5,13,0.384615385,tw
470,490,88,9.65232E+17,https://twitter.com/i/web/status/965232328548147200,0,18/02/2018,"Praying for the safety of those sweet cats of BGC that were ""relocated."" 😢",0.35,14,0.357142857,tw
477,499,335,9.65196E+17,https://twitter.com/i/web/status/965196457195192320,0,18/02/2018,@ShangriLaFort Why did you Exterminate the Cats of BGC? via @wheninmanila,0,11,0.181818182,tw
487,509,411,9.6505E+17,https://twitter.com/i/web/status/965050382555627520,53,18/02/2018,"Heartless and inconsiderate! The cats were part of the BGC community even before you were built. Your service and facilities are indubitable but to take the lives of these felines for your ""gain"" is just unacceptable! Photo © Andre Publico",0,40,0.325,tw
492,514,1044,9.65252E+17,https://twitter.com/i/web/status/965251625827749888,4,18/02/2018,"Those cats were such a great part of BGC. People suck, I repeat ppl suck.",0.4,15,0.533333333,tw
494,516,83,9.65194E+17,https://twitter.com/i/web/status/965193673557225472,0,18/02/2018,@ShangriLaHotels cat genocide is not okay,-0.25,6,0.333333333,tw
500,523,2046,9.65235E+17,https://twitter.com/i/web/status/965235028044103680,38,18/02/2018,Am trying to find out what happened to the cats of BGC? is saying they relocated &amp; some adopted. BUT there is NO proof?,0,24,0.458333333,tw
510,538,31785,9.65182E+17,https://twitter.com/i/web/status/965182075719507968,20,18/02/2018,Is it true that shang at bgc hired a pest control company called PestBusters to take care of the stray cats? 😭😭😭,0.35,22,0.5,tw
514,542,57,9.65214E+17,https://twitter.com/i/web/status/965213651140423680,0,18/02/2018,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.428571429,tw
516,544,561,9.65207E+17,https://twitter.com/i/web/status/965206635911159808,1,18/02/2018,What have you done to the cats of BGC? You had no right to have done what you did! Those cats were well taken care off by the community!,-0.223214286,29,0.310344828,tw
520,548,1523,9.65191E+17,https://twitter.com/i/web/status/965190813629145088,45,18/02/2018,"Very sad to hear that most of the are gone, no thanks to the “pest busters” that Shangrila The Fort hired to get rid of them.",-0.083333333,28,0.357142857,tw
554,583,2872,9.65103E+17,https://twitter.com/i/web/status/965102715532591104,5,18/02/2018,"I've seen your features about the . Most of the cats are now gone as Shangrila The Fort tasked a pest buster to ""relocate"" the cats. There are rumors that they are exterminated.",0.5,33,0.454545455,tw
587,618,2872,9.65296E+17,https://twitter.com/i/web/status/965296473536540672,0,18/02/2018,Shangri-La Fort just issued an official statement. No apology hence we are not buying this.,0,15,0.533333333,tw
608,641,315593,9.65372E+17,https://twitter.com/i/web/status/965371952545202176,368,18/02/2018,"WTF! removed these cats of BGC!!! Apparently, they contracted pestbuster to relocate them but no proof of life anywhere. This so heartless and despicable. The cats lounging in the area in a busy city added a Murakami-esque aesthetics.",-0.283333333,38,0.394736842,tw
612,646,2872,9.65293E+17,https://twitter.com/i/web/status/965293441155416064,10,18/02/2018,Shangri-La Fort just issued an official statement. No apology hence we are not buying this.,0,15,0.533333333,tw
641,676,642,9.65192E+17,https://twitter.com/i/web/status/965191574614286336,4,18/02/2018,Still angry about what Shangrila at the Fort did to Please rate them with 1 star (I'd rate them 0 if I could) on Facebook!!!!,-1,26,0.423076923,tw
642,677,553,9.65025E+17,https://twitter.com/i/web/status/965024700517597184,8,18/02/2018,"A Apparently, the BGC cats were taken by Pest Busters in the middle of the night for the Shangrila The Fort branch. Shang says they’re safe, but where’s the proof?",0.183333333,34,0.382352941,tw
661,698,1071,9.65267E+17,https://twitter.com/i/web/status/965266780754030592,0,18/02/2018,WHAT HAPPENED TO THE CATS OF BGC 😡🤬,0,8,0.25,tw
676,714,2210,9.65236E+17,https://twitter.com/i/web/status/965235787846463488,0,18/02/2018,@InvictusPhoenix Any activity related to cats of bgc and the hotel? Is this an FB glitch?,0,16,0.3125,tw
693,733,225,9.65059E+17,https://twitter.com/i/web/status/965059393841545216,4,18/02/2018,Not buying this. Ibalik ang mga muning!!!!,0,7,0.142857143,tw
696,736,340,9.65208E+17,https://twitter.com/i/web/status/965207987676524544,18,18/02/2018,I cant believe these nice cats are gone just because of Shangrila BGC,0.6,13,0.461538462,tw
705,747,210,9.65225E+17,https://twitter.com/i/web/status/965224792453459968,4,18/02/2018,"I am so disappointed about and how someone mistakenly thought they were ""pests"". How insensitive and irresponsible of you to remove them from the neighborhood that welcomed them with open arms. For your sake, I hope they weren't harmed.",-0.375,40,0.325,tw
725,767,912,9.65268E+17,https://twitter.com/i/web/status/965267749332074496,2,18/02/2018,", BGC in the Phils is harassing us who rated them 1-Star by reporting our FB accounts as abusive. We were mysteriously logged out of our accounts for suspicious activities! Is this how you operate?",0,34,0.352941176,tw
732,774,600,9.65183E+17,https://twitter.com/i/web/status/965182763484655616,8,18/02/2018,Shangri-la The Fort’s Facebook rating has gone from 4.2 to 2.8 stars in the last few days due to their removal of the BGC cats. I love how the community came together for this.,0.04375,36,0.388888889,tw
769,815,1,9.65198E+17,https://twitter.com/i/web/status/965198151727529984,65,18/02/2018,Where are the,0,3,0,tw
794,840,371,9.65288E+17,https://twitter.com/i/web/status/965287703871766528,0,18/02/2018,"Grabe, lowest of the low.",0,5,0.4,tw
813,859,916,9.6516E+17,https://twitter.com/i/web/status/965159632204369920,0,18/02/2018,What happened to the Cats of BGC?,0,7,0.285714286,tw
829,875,190,9.65267E+17,https://twitter.com/i/web/status/965267137928470528,0,18/02/2018,affected ako dun sa incident na nangyari sa Cats of BGC bcos of Shangri-La the fort's wrong decision. yun na nga lang nagpapasaya sakin pag dumadayo ako sa BGC area e. huhu,-0.5,33,0.272727273,tw
834,880,2872,9.65101E+17,https://twitter.com/i/web/status/965100624802021376,7,18/02/2018,Bring back the @ShangriLaFort @ShangriLaHotels,0,5,0.4,tw
841,887,2210,9.65237E+17,https://twitter.com/i/web/status/965237353429086208,0,18/02/2018,@krissyfied Any activity related to cats of bgc and the hotel? Is this an FB glitch?,0,16,0.3125,tw
842,888,130,9.65058E+17,https://twitter.com/i/web/status/965058417676054528,25,18/02/2018,please investigate what shangrila hotel fort did to the cats of bgc. The local community is angered as it seems that their stories are not aligned. We fear that they have dumped the cats in other areas or worse had them exterminated.,-0.31875,42,0.380952381,tw
846,893,43,9.65078E+17,https://twitter.com/i/web/status/965077553068236800,2,18/02/2018,those cats in High Street are harmless. i don't understand why they have to be removed,0.16,17,0.294117647,tw
857,906,950,9.65273E+17,https://twitter.com/i/web/status/965273432005857280,2,18/02/2018,"If it's a verified news them ... Nobody has the right to cut short their lives, you're not killing moths here. Fudge your business!",0.142857143,25,0.36,tw
863,912,211,9.65246E+17,https://twitter.com/i/web/status/965245824073650176,0,18/02/2018,Heard they removed the cats in bgc in front of shangrila! Those lazy cats lounging in the shade in a busy city added a Murakami-esque aesthetics,-0.075,26,0.461538462,tw
865,915,127,9.65315E+17,https://twitter.com/i/web/status/965315466783735808,0,18/02/2018,"I read that the cats in BGC who are very much loved and cared for by the community disappeared. Allegedly, a hotel hired a pest exterminator to ""relocate"" them but there has been no proof of their location or if they were safe. This saddens me so much. So much cruelty.",0.325,51,0.37254902,tw
885,936,1221,9.65214E+17,https://twitter.com/i/web/status/965213651123691520,0,18/02/2018,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.428571429,tw
887,938,5610,9.6515E+17,https://twitter.com/i/web/status/965150308773937152,0,18/02/2018,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.466666667,tw
894,945,2367,9.65365E+17,https://twitter.com/i/web/status/965365046032457728,0,18/02/2018,What happened to the Cats of BGC? via @wheninmanila,0,9,0.222222222,tw
938,989,134,9.65214E+17,https://twitter.com/i/web/status/965213651165528064,3,18/02/2018,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.428571429,tw
944,995,1523,9.65182E+17,https://twitter.com/i/web/status/965181974406086656,5,18/02/2018,"Very sad to hear that most of the are gone, no thanks to the “pest busters” that Shangrila The Fort hired to get rid of them. 😞",-0.083333333,29,0.344827586,tw
971,1022,777,9.65148E+17,https://twitter.com/i/web/status/965147964317433856,0,18/02/2018,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.466666667,tw
979,1030,331,9.65246E+17,https://twitter.com/i/web/status/965245655710015488,0,18/02/2018,"Goodluck sa naghahandle ng FB page ng Shangrila The Fort. Haaays, cats of BGC",0,14,0.214285714,tw
985,1036,676,9.65246E+17,https://twitter.com/i/web/status/965245938745843712,2,18/02/2018,Wtf Shangri-la Hotel?! Where are the cats? We can report you to the PAWS if ever there is an animal cruelty happened.,-0.625,22,0.318181818,tw
998,1049,2703,9.6515E+17,https://twitter.com/i/web/status/965149855373905920,0,18/02/2018,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.466666667,tw
1008,1060,366,9.65199E+17,https://twitter.com/i/web/status/965198847612874752,3,18/02/2018,"3. They used the services of PestBusters? - cats aren't pests. So why not coordinate with CARA, PAWS, or Cats of BGC instead?",0,23,0.434782609,tw
1013,1066,45,9.65278E+17,https://twitter.com/i/web/status/965278389794881536,4,18/02/2018,"No shit. I got locked out of my FB account for suspicious activity after I gave a 1 star review on Shangrila at the BGC (someone tried to login my account) Wtf. You guys have the power to do this? For those who don’t know, kindly search",0.35,49,0.408163265,tw
1037,1091,2872,9.65271E+17,https://twitter.com/i/web/status/965270651316547584,3,18/02/2018,"From a solid 4.8 stars, is now down to 2.4 and still going down. This happened in less than 2 days.",-0.119444444,21,0.380952381,tw
0,0,455,9.65597E+17,https://twitter.com/i/web/status/965596891520970752,1,19/02/2018,"Very disappointing These felines are living(""helpless"") creatures too.They deserve way better",-0.14,12,0.583333333,tw
2,2,469,9.65392E+17,https://twitter.com/i/web/status/965391740273176576,4,19/02/2018,All it took was cats and social media to turn Shangri-La BGC into the set of a Black Mirror episode.,-0.066666667,20,0.5,tw
9,9,41,9.65538E+17,https://twitter.com/i/web/status/965537545529344000,0,19/02/2018,Where are the 😿😿😿 Here's what we know about the cats 'relocated' from Shangri-La at the Fort,0,18,0.222222222,tw
13,13,44,9.65563E+17,https://twitter.com/i/web/status/965563272291278848,0,19/02/2018,I am not a bot nor a troll. I am a law abiding tax paying Filipino citizen. I care about the animals and I want the back.,0,27,0.481481481,tw
22,23,412,9.65475E+17,https://twitter.com/i/web/status/965475381426835456,0,19/02/2018,@SlimNShady1 @pexsupersiege can you helo us trend this hashtag please,0,10,0.3,tw
25,26,173,9.65547E+17,https://twitter.com/i/web/status/965546590050988032,23,19/02/2018,I want to set a luggage full of cockroaches and mice is @ShangriLaFort just to teach them a lesson,0.35,19,0.368421053,tw
31,33,13,9.65591E+17,https://twitter.com/i/web/status/965591167042662400,0,19/02/2018,"just watched SONA of Jessica Soho, kawawa naman mga nawawalang cats sa BGC..bakit naman pest control ang kinontrata ng Shang na I dispose mga pusa???",0,25,0.28,tw
46,48,371,9.65639E+17,https://twitter.com/i/web/status/965638628109008896,2,19/02/2018,Hey why are you not allowing people to post a review about at the Fort? Is it because you think what they did with the does not reflect their business acumen? You are complicit to what they have done to those cats for doing so. Shame.,0,46,0.282608696,tw
47,49,192,9.65539E+17,https://twitter.com/i/web/status/965539085145145344,1,19/02/2018,Make also a comment on travel websites like tripadvisor for the travellers to know what they did to the cats.,0,20,0.3,tw
53,55,170,9.656E+17,https://twitter.com/i/web/status/965599947025297408,1,19/02/2018,Would it be fishy if suddenly Shang BGC had a rat infestation... 🤔,0,13,0.307692308,tw
56,58,44,9.65563E+17,https://twitter.com/i/web/status/965562577383129088,1,19/02/2018,you can delete and block and spam our messages and our reviews but we will not stop until you are held accountable for what you did. We want the cats back and we expect no less,0.041666667,36,0.333333333,tw
62,64,26,9.65411E+17,https://twitter.com/i/web/status/965411295183826944,4,19/02/2018,wala kayong puso. Why did you have to relocate the cats? Di naman kayo inaano? Is you grass to fancy for the cats to step on?,0,26,0.307692308,tw
68,71,695,9.65475E+17,https://twitter.com/i/web/status/965474975091060736,6,19/02/2018,Is it true that hired pestbusters to get rid of all the cats at BGC and though they said that they were adopted by hotel staff there is no proof....the little lives are just...gone? My heart sinks....,0.020833333,39,0.358974359,tw
78,81,148,9.65488E+17,https://twitter.com/i/web/status/965487835221442560,4,19/02/2018,"Those CATS deserve to live, more than those who eradicated them!! Shame on you",0.458806818,14,0.285714286,tw
82,85,474,9.65607E+17,https://twitter.com/i/web/status/965606616799170560,0,19/02/2018,"Anyone who's thinking of booking BGC Amphitheater as the venue for the local production of the Broadway musical ""CATS"" might want to reconsider. Shang management will probably force them to relocate too.",0,33,0.424242424,tw
84,87,56,9.65445E+17,https://twitter.com/i/web/status/965445017585074176,0,19/02/2018,What happened to the Cats of BGC? via @wheninmanila,0,9,0.222222222,tw
86,89,652,9.65531E+17,https://twitter.com/i/web/status/965530511752884224,4,19/02/2018,Buti nga!,,2,0,tw
89,93,838,9.65487E+17,https://twitter.com/i/web/status/965486594470789120,15,19/02/2018,People when people disappear: Masyado kayong kontra sa pagbabago! Ganyan talaga! People when cats disappear: ANIMAL RIGHTS! LIFE HAS VALUE! BRING BACK THE CATS!,0,24,0.583333333,tw
102,108,33,9.65539E+17,https://twitter.com/i/web/status/965539445066809344,11,19/02/2018,So Shangri-la Fort exterminated (Pestbusters) the neutered cats in the park. People left low ratings on their fb page bec of it so Shang had the profiles reported or suspended. Hotel also lied about having worked with CARA/PAWS about it.,0,40,0.4,tw
106,112,677,9.65611E+17,https://twitter.com/i/web/status/965611152305614848,3,19/02/2018,at the expense of the BGC cats. Did I use the hashtag right?,0.285714286,13,0.461538462,tw
113,119,2872,9.65615E+17,https://twitter.com/i/web/status/965614954077290496,2,19/02/2018,"Thank you, @Abi_Valte",0,3,0,tw
124,130,85,9.65621E+17,https://twitter.com/i/web/status/965621030067650560,19,19/02/2018,Developing story...,,2,0,tw
127,133,294,9.65514E+17,https://twitter.com/i/web/status/965513775645208576,1,19/02/2018,Cats of BGC :(,-0.75,3,0.333333333,tw
143,152,2173,9.65424E+17,https://twitter.com/i/web/status/965424073416237056,12,19/02/2018,"Okay walang pakialam mga tao sa FB abt sa issue nyo kay Liza dito sa twitter. Lahat sila busy sa Cats of BGC! Bye. Dun ako kasi walang kumekwestyon kung anong lahi ng cats sila, basta mahal sila ng tao, at nakakatulong sila sa kapaligiran",0.3125,45,0.222222222,tw
146,155,493,9.65419E+17,https://twitter.com/i/web/status/965419218828017664,0,19/02/2018,@mrsunlawyer Have you seen the post about the stray cats of BGC and Shang The Fort?,0,16,0.375,tw
152,161,84,9.65533E+17,https://twitter.com/i/web/status/965533041648058368,24,19/02/2018,. what’s your take on your Manila branch ‘disposing’ cats in the adjacent park? They possibly violated a law against animal cruelty,0,25,0.48,tw
156,165,141759,9.65718E+17,https://twitter.com/i/web/status/965718048597360640,161,19/02/2018,"Strange. Got locked out of my Facebook account (first time ever) after leaving a bad review on Shangri-la at the Fort’s page, with this question: where are the BGC cats? This week’s column for asks the same question:",-0.125,42,0.428571429,tw
160,169,11,9.65516E+17,https://twitter.com/i/web/status/965515883975233536,1,19/02/2018,for the cats of BGC...,0,5,0.2,tw
177,188,56,9.65555E+17,https://twitter.com/i/web/status/965554926205132800,1,19/02/2018,Bakit siopao? Malasa ba talaga ang siopao na gawa sa pusa?,0,11,0.090909091,tw
201,214,49,9.65581E+17,https://twitter.com/i/web/status/965580624303149056,2,19/02/2018,"Never actually thought the BGC Shangrila cats problem issue has gained a lotta sympathy, cries, and news drama today. Never read issues like this before as a news format. That's how powerful the feline kingdom has slaved the hearts of men - thru the power of social media.",0.111111111,48,0.541666667,tw
202,215,232,9.65473E+17,https://twitter.com/i/web/status/965472740525334528,5,19/02/2018,A certain hotel's socmed team forgot that the internet effin' loves cats.,0.214285714,13,0.461538462,tw
237,251,1174,9.65478E+17,https://twitter.com/i/web/status/965478415343042560,1,19/02/2018,"Where are the BGC cats? Shangri-La Fort issues statement, denies micro-managing FB page",0,13,0.461538462,tw
252,267,395,9.65719E+17,https://twitter.com/i/web/status/965719269584486400,3,19/02/2018,Can't wait for the Senate to conduct a probe on the Ang hilig maki-uso eh 😂,0,17,0.294117647,tw
259,274,348,9.65591E+17,https://twitter.com/i/web/status/965590763399557120,0,19/02/2018,"Shangri la at the Fort are acting like a bunch of spergs, deleting and reporting people for being angry at their inhumane way of treating the spayed/neutered, tamed cats of BGC. They've been caught lying and doing some very underhanded shit.",-0.28,42,0.404761905,tw
262,277,912,9.65464E+17,https://twitter.com/i/web/status/965463628911591424,4,19/02/2018,this is how u turn around ur PR fail if you don't want a 2 unfold! Learn from this,-0.625,20,0.45,tw
271,287,540352,9.65572E+17,https://twitter.com/i/web/status/965571824883990528,3,19/02/2018,"are ‘my friends, my family’ | via @mblife_ph",0,9,0.222222222,tw
290,306,894,9.65415E+17,https://twitter.com/i/web/status/965414783771082752,0,19/02/2018,"“That’s the difference between the BGC cats and what others think of as feral pests — by caring for these cats,...",0,24,0.25,tw
301,317,95,9.65604E+17,https://twitter.com/i/web/status/965603994184773632,2,19/02/2018,"My fb acct got recently locked because I rate 1 star to shangri-la the Fort fb page! But I'd be able to retrieve it. You hired trolls huh CATS ARE NOT PESTS, you greedy bastards. Those felines are loved by the community!",0.458333333,43,0.465116279,tw
315,332,1048,9.65555E+17,https://twitter.com/i/web/status/965554761025044480,1,19/02/2018,"have heard of what happened to the community cats in bgc, HAYYY SADDEST STORY OF MY WEEK BESIDES LOSING MY MAKE UP BAG.",0,23,0.52173913,tw
319,336,173,9.65545E+17,https://twitter.com/i/web/status/965545002708303872,0,19/02/2018,BRING BACK THE CATS,0,4,0.75,tw
331,348,320986,9.65632E+17,https://twitter.com/i/web/status/965632085963747328,73,19/02/2018,"Shangri-La, CARA start search for missing cats of BGC",-0.2,9,0.444444444,tw
332,349,311,9.65521E+17,https://twitter.com/i/web/status/965520946055536640,1,19/02/2018,@ShangriLaFort Where are the cats?,0,5,0.2,tw
333,350,41,9.65498E+17,https://twitter.com/i/web/status/965497785809174528,1,19/02/2018,Did @ShangriLaHotels orchestrate the murder of all those poor cats unaware that there is a law prohibiting such an act? 😾😾😾,-0.133333333,21,0.333333333,tw
334,351,148,9.6549E+17,https://twitter.com/i/web/status/965489619063029760,1,19/02/2018,Bring back the CATS!!!,0,4,0.75,tw
339,356,44,9.65585E+17,https://twitter.com/i/web/status/965585453821788160,0,19/02/2018,Cat lovers please let's make Cats of BGC trend! ano magandang official hashtag?,0,14,0.571428571,tw
354,372,1391,9.65577E+17,https://twitter.com/i/web/status/965576843909742592,8,19/02/2018,Recently saw the news about Cats of BGC. You can tell na celebrity sila ng BGC. A lot of people feed and take care of them. It's sad to hear that most of them disappeared. Hopefully Shangri-La at the Fort fix their mess. Inuulan tuloy sila ng 1 Star review sa fb page nila.,-0.04375,55,0.4,tw
359,377,44,9.65472E+17,https://twitter.com/i/web/status/965472412794933248,3,19/02/2018,@ShangriLaHotels @ShangriLaFort Where are our cats Shangrila? Bring back our cats!,0,11,0.363636364,tw
375,393,130,9.65442E+17,https://twitter.com/i/web/status/965441544978276352,1,19/02/2018,already wrote about this story. havent seen other media outlets pick up this story tho. Baket? Not newsworthy?,-0.125,18,0.388888889,tw
386,404,31785,9.65432E+17,https://twitter.com/i/web/status/965431988713746432,6,19/02/2018,"CARA: ""Neither CARA nor Cats of BGC were informed... by Shangri-La Fort about the most recent plans to hire Pestbusters..."" located the remaining cats to an undi ""We have yet to be given any sort of proof that cats were indeed adopted by Shangri-La Fort’s staff.""",0.25,48,0.375,tw
388,406,2856,9.65474E+17,https://twitter.com/i/web/status/965473864854597632,5,19/02/2018,Still looking for answers regarding 'relocation' by in cooperation with @ShangriLaFort,0,11,0.454545455,tw
420,438,136,9.65639E+17,https://twitter.com/i/web/status/965639431657959424,0,19/02/2018,It’s 1:30 and I’m watching videos of Cats of BGC. Guess I’m slowly conquering my fear of cats. 😻,-0.3,25,0.4,tw
429,448,1262,9.65407E+17,https://twitter.com/i/web/status/965406688927977472,24,19/02/2018,"CARA would like to thank you all for your concern and support for the Cats of BGC. For now, please be patient as we investigate, educate and negotiate. Stay tuned for more news and updates. Thank you. Read the full announcement:",0.425,41,0.390243902,tw
436,455,1206,9.65441E+17,https://twitter.com/i/web/status/965441172695957504,60,19/02/2018,Hello please investigate the despicable actions by the management of Please also message me with a corporate address where I can write to you and return my Golden Circle card as I will never use your brand again.,0.15,38,0.473684211,tw
440,459,123,9.65425E+17,https://twitter.com/i/web/status/965424739681529856,1,19/02/2018,Oplan Tokhang Cats Edition 😻😻😻😻,0,5,0.4,tw
447,466,1331,9.65444E+17,https://twitter.com/i/web/status/965444230180032512,12,19/02/2018,What happened to the cats of BGC is so sketchy..........,0,10,0.2,tw
449,468,375,9.65645E+17,https://twitter.com/i/web/status/965644810513211392,2,19/02/2018,I guess the management didn’t think about how negatively the people would react to their heartless decision. So much for good PA,0.2,24,0.541666667,tw
455,475,728,9.65592E+17,https://twitter.com/i/web/status/965591963952017408,0,19/02/2018,Where are the . Why did you call for PEST CONTROL if you only want them relocated ? @ShangriLaHotels better drop the receipts .,0.25,21,0.380952381,tw
458,478,4070,9.65567E+17,https://twitter.com/i/web/status/965566761771806720,17,19/02/2018,"From to Panglao Island and the Cats of BGC, here's a preview of tomorrow's top stories. Read them first at",0.375,22,0.363636364,tw
460,480,2173,9.65376E+17,https://twitter.com/i/web/status/965375574079238144,0,19/02/2018,@DTwistedSauce Yung sa BGC? Yung Cats of Greenbelt alam ko oo..,0,11,0.090909091,tw
466,486,14952,9.65545E+17,https://twitter.com/i/web/status/965545291662360576,1,19/02/2018,The search for the Cats of BGC continues.,0,8,0.375,tw
476,498,3968,9.65548E+17,https://twitter.com/i/web/status/965548166224334848,0,19/02/2018,The Cats of BGC: What We Know So Far,0.1,9,0.444444444,tw
479,501,1782,9.65572E+17,https://twitter.com/i/web/status/965571856077131776,1,19/02/2018,"are ‘my friends, my family’ – MB Life",0,10,0.4,tw
480,502,137,9.65536E+17,https://twitter.com/i/web/status/965535658860146688,0,19/02/2018,"We would like some answers, @ShangriLaFort.",0,6,0.333333333,tw
481,503,298,9.65418E+17,https://twitter.com/i/web/status/965418228326457344,0,19/02/2018,"hired to get rid of the in the park. Now, those who left comments and low ratings on that hotel's FBpage found their FBprofile accounts . Wow. Could look into this to find out who's responsible for this scandal?",0.075,40,0.375,tw
486,508,44,9.65472E+17,https://twitter.com/i/web/status/965472070036373504,2,19/02/2018,@ShangriLaHotels @ShangriLaFort Shame on you! Never again will I patronize your hotel,0,12,0.333333333,tw
490,512,67,9.65534E+17,https://twitter.com/i/web/status/965533690334822400,1,19/02/2018,1/5 stars,,2,0,tw
524,552,42,9.65427E+17,https://twitter.com/i/web/status/965426500026511360,4,19/02/2018,"Bring back the cats of BGC! Alisin nalang nila mga ahas! But then again, pest control won’t work on humans. @WhenInManila",0,23,0.304347826,tw
534,562,838,9.65393E+17,https://twitter.com/i/web/status/965392910848946176,2,19/02/2018,When is a bigger issue than creeping authoritarianism...,0,8,0.375,tw
552,581,56,9.65582E+17,https://twitter.com/i/web/status/965581542473875456,0,19/02/2018,Ug ako nakapangutana nganong himoon man gyung siopao ang iring oie!,0,11,0.090909091,tw
558,587,874,9.65423E+17,https://twitter.com/i/web/status/965423351400366080,0,19/02/2018,"Cats of BGC: Finding FURever Foster for Fit, Friendly &amp; Fixed Felines",0.291666667,12,0.583333333,tw
562,591,715,9.65408E+17,https://twitter.com/i/web/status/965408099656847360,0,19/02/2018,Something still doesn't add up with that cats of bgc story that has been floating around. Would love to see what shang will show as proof,0.5,27,0.37037037,tw
569,598,72,9.65477E+17,https://twitter.com/i/web/status/965476876792692736,10,19/02/2018,"Isa 'to sa na nakuhaan ko, lgi ko pa to nakikita sa tapat ng Under Armour, sana di 'to nakasama sa kinuha ng Shangrila Fort",0,25,0.16,tw
583,613,172,9.65464E+17,https://twitter.com/i/web/status/965463914908565504,1,19/02/2018,What happened to the Cats of BGC? via @wheninmanila,0,9,0.222222222,tw
